"timestamp","site_name","node_id","CL","TNL"
"2016-05-23 15:30:00","gamt",1,"l2","l0"
"2016-05-23 15:00:00","pepta",1,"l2","l0"
"2016-05-23 14:30:00","taltb",1,"l2","l2"
"2016-05-23 14:30:00","pinta",1,"l2","l0"
"2016-05-23 14:30:00","laysa",1,"l2","l2"
"2016-05-23 14:30:00","barsc",1,"l2","l0"
"2016-05-23 14:00:00","taltb",1,"l2","l0"
"2016-05-23 14:00:00","laysa",1,"l2","l2"
"2016-05-23 13:30:00","taltb",1,"l2","l0"
"2016-05-23 13:30:00","laysa",1,"l2","l2"
"2016-05-23 13:30:00","agbta",1,"l2","l0"
"2016-05-23 13:00:00","agbta",1,"l2","l0"
"2016-05-23 12:30:00","taltb",1,"l2","l0"
"2016-05-23 12:00:00","humb",1,"l2","l2"
"2016-05-23 11:30:00","laysa",1,"l2","l2"
"2016-05-23 11:30:00","humb",1,"l2","l2"
"2016-05-23 11:00:00","laysa",1,"l2","l0"
"2016-05-23 11:00:00","humb",1,"l2","l2"
"2016-05-23 10:30:00","laysa",1,"l2","l0"
"2016-05-23 10:30:00","labt",1,"l2","l0"
"2016-05-23 10:30:00","humb",1,"l2","l0"
"2016-05-23 10:00:00","laysa",1,"l2","l0"
"2016-05-23 10:00:00","labt",1,"l2","l0"
"2016-05-23 10:00:00","humb",1,"l2","l0"
"2016-05-23 09:30:00","humb",1,"l2","l0"
"2016-05-23 07:00:00","gaasb",1,"l2","l2"
"2016-05-23 06:00:00","luntb",1,"l2","l0"
"2016-05-23 05:00:00","gaasb",1,"l2","l2"
"2016-05-23 04:30:00","gaasb",1,"l2","l2"
"2016-05-23 04:00:00","gaasb",1,"l2","l2"
"2016-05-23 03:30:00","gaasb",1,"l2","l2"
"2016-05-23 03:00:00","pinta",1,"l2","l0"
"2016-05-23 03:00:00","labt",1,"l2","l0"
"2016-05-23 03:00:00","gamt",1,"l2","l2"
"2016-05-23 03:00:00","gaasb",1,"l2","l2"
"2016-05-23 02:30:00","labt",1,"l2","l0"
"2016-05-23 02:30:00","gamt",1,"l2","l2"
"2016-05-23 02:30:00","gaasb",1,"l2","l0"
"2016-05-23 02:00:00","labt",1,"l2","l0"
"2016-05-23 02:00:00","gamt",1,"l2","l2"
"2016-05-23 02:00:00","gaasb",1,"l2","l0"
"2016-05-23 01:30:00","magtb",1,"l2","l0"
"2016-05-23 01:30:00","gamt",1,"l2","l0"
"2016-05-23 01:00:00","gamt",1,"l2","l0"
"2016-05-23 00:30:00","gamt",1,"l2","l0"
"2016-05-23 00:00:00","gaasb",1,"l2","l0"
"2016-05-22 23:30:00","laysa",1,"l2","l0"
"2016-05-22 23:30:00","bantb",1,"l2","l0"
"2016-05-22 23:00:00","mngtb",1,"l2","l2"
"2016-05-22 23:00:00","barta",1,"l2","l0"
"2016-05-22 23:00:00","bantb",1,"l2","l0"
"2016-05-22 22:30:00","mngtb",1,"l2","l0"
"2016-05-22 22:30:00","bantb",1,"l2","l0"
"2016-05-22 22:00:00","mngtb",1,"l2","l0"
"2016-05-22 22:00:00","agbta",1,"l2","l2"
"2016-05-22 21:30:00","mngtb",1,"l2","l0"
"2016-05-22 21:30:00","agbta",1,"l2","l2"
"2016-05-22 21:00:00","hinsa",1,"l2","l0"
"2016-05-22 21:00:00","agbta",1,"l2","l2"
"2016-05-22 20:30:00","hinsa",1,"l2","l0"
"2016-05-22 20:30:00","barta",1,"l2","l0"
"2016-05-22 20:30:00","agbta",1,"l2","l0"
"2016-05-22 20:00:00","barta",1,"l2","l0"
"2016-05-22 20:00:00","agbta",1,"l2","l0"
"2016-05-22 19:30:00","barta",1,"l2","l0"
